入账日期,业务品牌,总品类,品类,产品标准名称,SellIn_quantity,SellIn_return_amount,SellIn_amount
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,12,-73.11,1068.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,12,-97.75,1068.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,24,-230.92000000000002,2616.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,12,-151.64,1308.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,84,-503.33000000000004,6636.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,156,-503.34000000000003,12324.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,144,-304.09,11376.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,36,-125.82,2844.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,12,-151.64,1428.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,36,-209.70999999999998,2844.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,60,-125.82,4740.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,36,-125.82,2844.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,36,-106.88,2844.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.89/9,24,-83.88,1896.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,12,-41.94,948.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,12,-41.94,1428.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,36,-332.47999999999996,2844.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.05/9号,12,-138.9,948.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜568,12,-115.75,1428.0
2022/1/14 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,24,-547.94,2856.0
2022/1/14 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,12,-97.75,708.0
2022/1/14 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,24,-188.77,1176.0
2022/1/14 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,60,-188.53,1680.0
2022/1/14 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,96,-125.84,2764.8
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,0,0.0,0.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,12,-120.26,1308.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,12,-41.940000000000026,1428.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露（女士适用）400ML*12,24,-168.31,2856.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,24,-126.37,3816.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,12,-505.5,1908.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,36,-1685.37,5724.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,12,-115.75,1308.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,12,-87.62,1428.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,192,-758.25,22848.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,72,-199.48000000000002,8568.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,0,0.0,0.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,0,0.0,0.0
2022/1/15 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,12,-120.26,1548.6
2022/1/15 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 420ml - Y24,0,0.0,0.0
2022/1/15 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,72,-104.6,5688.0
2022/1/15 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,27,-314.61,2133.0
2022/1/15 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护润发乳 420ml,12,-83.89,708.0
2022/1/15 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护润发乳 680ml,9,-377.53,711.0
2022/1/15 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,45,-188.76,3555.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4-02,12,-56.68,1068.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,0,0.0,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,24,-352.81,2136.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,12,-73.11,1068.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,24,-275.89000000000004,2616.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.0号,0,0.0,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,12,-151.64,1308.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,24,-419.44000000000005,1896.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,132,-377.5,10428.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,108,-188.17000000000002,8532.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,12,-167.78,948.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,0,0.0,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,72,-167.77,5688.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,36,-10.069999999999993,2844.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,12,-41.940000000000026,948.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,24,-83.88,1896.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.89/9,12,-41.94,948.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,0,0.0,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,12,-126.37,1428.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,36,-278.59000000000003,2844.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.05/9号,12,-138.90000000000003,948.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜557号,0,0.0,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜568,0,0.0,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,12,-168.87,1428.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,0,-372.79999999999995,0.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,12,-15.1,1428.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,36,-667.2900000000002,4284.0
2022/1/15 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,12,-121.39999999999999,1428.0
2022/1/15 0:00:00,SK,Styling,Styling,施华蔻GOT2B非凡绅士塑型发胶200ML*12,12,-97.75,828.0
2022/1/15 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,0,0.0,0.0
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,72,-69.57999999999998,3528.0
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴动感劲久亮泽定型发胶*12,0,0.0,0.0
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴动感劲久蓬松定型发胶*12,24,-506.61,1171.2
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴精油莹润焕亮柔卷弹力素150ML*12,24,730.37,691.2
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,36,-195.5,1368.0
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,24,-47.31,672.0
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴男士劲至塑型定型发胶180ML*12,12,-125.84,456.0
2022/1/15 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,36,-94.14,1036.8000000000002
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,48,-120.26,7632.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,60,-915.93,9540.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,36,-347.25,3924.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,132,-747.61,14388.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,36,-209.70999999999998,4284.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露（女士适用）400ML*12,84,-560.2,9996.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,204,-1126.71,32436.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,48,-1642.87,7632.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,168,-4087.579999999999,26712.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油润发乳600ml,12,-62.92,1308.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,24,-578.77,2616.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,84,-1116.31,9996.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,516,-3664.85,61404.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,348,-1915.8499999999995,41412.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,24,-394.25,2616.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养润发乳600ml,24,-578.78,2616.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,108,-988.61,11772.0
2022/1/16 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,36,-120.26,4645.799999999999
2022/1/16 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 420ml - Y24,48,-293.61,2832.0
2022/1/16 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,171,-450.78999999999996,13509.0
2022/1/16 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 420ml,24,-313.8,1416.0
2022/1/16 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,36,-503.38,2844.0
2022/1/16 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护润发乳 680ml,45,-1069.66,3555.0
2022/1/16 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,90,-314.34000000000003,7110.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4.5-68,12,-146.21,1068.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4-02,12,-48.47,1068.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,48,-1519.6899999999998,4272.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,72,-219.32999999999998,6408.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,36,-199.67,3204.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,48,-555.6,5232.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.0号,36,-442.17999999999995,3924.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,12,-94.52,1308.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,24,-303.28,2616.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,240,-1258.34,18960.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,384,-1323.92,30336.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,372,-287.33000000000004,29388.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,96,-461.39,7584.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,12,-151.64,1428.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,144,-377.48,11376.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,84,-209.7,6636.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,60,-293.6,4740.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,108,-304.21999999999997,8532.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.89/9,36,-125.82,2844.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,60,-403.62,4740.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,24,-278.01,2856.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,36,-222.78,2844.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.05/9号,24,-277.8,1896.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜557号,24,-252.74,2856.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜568,36,-429.65,4284.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,12,-97.75,1428.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,108,-1489.88,12852.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,72,-439.5200000000001,8568.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,120,-782.0,14280.0
2022/1/16 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,48,-488.75,5712.0
2022/1/16 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,48,-271.83000000000004,3312.0
2022/1/16 0:00:00,SK,Styling,Styling,施华蔻GOT2B非凡绅士塑型发胶200ML*12,48,-188.32999999999998,3312.0
2022/1/16 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,24,-195.5,1416.0
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,528,-462.85999999999996,25872.0
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴动感劲久亮泽定型发胶*12,48,-1182.08,2342.4
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴动感劲久蓬松定型发胶*12,132,-904.75,6441.600000000001
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴精油莹润焕亮柔卷弹力素150ML*12,132,-259.32,3801.6
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,168,-816.1300000000001,6384.0
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,24,-141.93,672.0
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴男士劲至塑型定型发胶180ML*12,108,-427.00000000000006,4104.0
2022/1/16 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,156,-418.49,4492.8
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻多效修护润发乳600ml,36,-347.25,3924.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,36,-271.59000000000003,3924.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,48,-251.65999999999997,5712.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露（女士适用）400ML*12,60,-1443.1599999999999,7140.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,156,-898.51,24804.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,48,-4043.99,7632.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,132,-1506.97,20988.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养亚马逊红泥头皮清洁护理霜200ml*24,24,-168.87,3096.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻金纯盈润精油洗发露600ml,36,-391.84000000000003,3924.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻生姜精华润发乳 控油型 600ml*12,60,-88831.86000000002,7140.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 控油型 600ml*12,444,-2653.8499999999995,52836.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻生姜精华洗发露 舒缓型 600ml*12,264,-691.4,31416.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻水光弹润洗发露600ml,24,-394.25,2616.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养润发乳600ml,36,-463.01,3924.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻羊绒脂滋养洗发露600ml,60,-592.27,6540.0
2022/1/17 0:00:00,SK,Care,Extra Care,施华蔻盈萃柔顺护发精油80ml,24,-80.17,3097.2
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 420ml - Y24,84,-545.28,4956.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴净油蓬松洗发露 680ml - Y24,189,-450.28,14931.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑润发乳 680ml,45,-377.53000000000003,3555.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 420ml,12,-62.66,708.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴水润顺滑洗发露 680ml,18,-440.46000000000004,1422.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护润发乳 420ml,24,-313.28999999999996,1416.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护润发乳 680ml,27,-503.38,2133.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 420ml,12,-62.66,708.0
2022/1/17 0:00:00,SK,Care,Syoss Care,丝蕴滋养修护洗发露 680ml,81,-566.29,6399.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4.5-68,12,-73.11,1068.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳4-02,12,-48.47000000000003,1068.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳5-68,36,-1519.6899999999996,3204.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳6-11/9,84,-1010.4999999999998,7476.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻斐丝丽泡泡染发乳9.5-11,36,-219.32999999999998,3204.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝2.0号,12,-138.90000000000003,1308.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.0号,0,0.0,0.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.65号,0,3.230000000000018,0.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发摩丝3.68号,36,-454.9199999999999,3924.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜2.0/9,180,-1216.3899999999999,14220.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.0/9,456,-1509.98,36024.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.68/9,456,-610.3399999999999,36024.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜3.88/9,84,-587.22,6636.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜300,36,-454.92,4284.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.0/9,168,-461.38,13272.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.08/9,144,-293.59,11376.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.57/9,84,-388.12000000000006,6636.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.7/9,84,-209.7,6636.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.89/9,36,-125.82,2844.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜4.9/9,48,-294.14,3792.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜468,24,-278.01,2856.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.0/9,60,-471.38000000000005,4740.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜5.05/9号,12,-927.3300000000002,948.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜557号,12,-126.37,1428.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然染发霜568,36,-404.38,4284.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜2.0号,84,-702.25,9996.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜3.06,96,-804.14,11424.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施华蔻怡然滋养染发霜4.6,36,-45.299999999999955,4284.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜3.0 經典黑棕,84,-488.75,9996.0
2022/1/17 0:00:00,SK,Coloration,Coloration,施華蔻怡然植萃染髮霜4.0 自然棕,60,-228.93000000000004,7140.0
2022/1/17 0:00:00,SK,Styling,Styling,got2b酷印强持久发胶250ml*12,12,-62.43,828.0
2022/1/17 0:00:00,SK,Styling,Styling,施华蔻GOT2B非凡绅士塑型发胶200ML*12,24,-195.5,1656.0
2022/1/17 0:00:00,SK,Styling,Styling,施华蔻got2b非凡绅士塑型发蜡100g*12,48,-308.86,2832.0
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴持久定型强力定型喷发胶300ML*12,228,-210.92,11172.0
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴动感劲久亮泽定型发胶*12,48,-1350.94,2342.4000000000005
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴动感劲久蓬松定型发胶*12,60,-398.1400000000001,2927.9999999999995
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴精油莹润焕亮柔卷弹力素150ML*12,144,-649.92,4147.2
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型定型喷发胶180ML*12,168,-600.46,6384.0
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴男士激强塑型劲强啫喱膏180ML*12,36,-188.61,1008.0
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴男士劲至塑型定型发胶180ML*12,96,-251.68,3648.0
2022/1/17 0:00:00,SK,Styling,Styling,丝蕴盈润魅卷空气感润卷弹力素150ml,180,-375.58000000000004,5184.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护润发乳600ml,0,-618.74,0.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻氨基酸赋活修护洗发露600ml,0,577.67,0.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻多效修护洗发露600ml,132,-1041.79,14388.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护精华液50ml*12,36,-209.72,4284.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露（女士适用）400ML*12,24,-338.26,2856.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻防落发调理修护洗发露600ml*12,36,-252.74,5724.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养润发乳600ml,0,0.0,0.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养洗发露600ml,24,-1137.37,3816.0
2022/1/18 0:00:00,SK,Care,Extra Care,施华蔻丰盈韧养亚马逊红泥头皮清洁护理霜200ml*24,24,-73.11,3096.0
