dac_id,reg_channel,customer_lifecycle_finished_flag,baby_residual_lifecycle,baby_age_last_order,prestige,frisomum,gold,stage_f0,stage_f1,stage_f2,stage_f3,stage_f4,last_repurchase_interval
ad455725-d683-11e8-8187-022fee61b306,CRM系统,Y,1130.0,16.0,1,0,0,0,0,1,0,0,167.0
6938c086-d684-11e8-8187-022fee61b306,线下,Y,1409.0,1.0,0,0,1,0,0,1,0,0,
baba7717-d683-11e8-8187-022fee61b306,线下,Y,1216.0,7.0,0,0,1,0,0,1,0,0,
16e2c486-d684-11e8-8187-022fee61b306,CRM系统,Y,1343.0,3.0,1,0,0,0,1,0,0,0,
c75b241e-d684-11e8-8187-022fee61b306,线下,Y,1220.0,7.0,0,0,1,0,0,1,0,0,
731a11ad-d683-11e8-8187-022fee61b306,线下,Y,1581.0,-3.0,0,0,1,0,0,1,0,0,
c9120df2-d683-11e8-8187-022fee61b306,品牌微信,Y,1213.0,8.0,0,0,1,0,0,1,0,0,4.0
db7582e4-d683-11e8-8187-022fee61b306,线下,Y,1336.0,4.0,0,0,1,0,1,0,0,0,
14213ee5-d684-11e8-8187-022fee61b306,线下,Y,1263.0,6.0,0,0,1,0,1,0,0,0,
dbe95234-d684-11e8-8187-022fee61b306,CRM系统,Y,1295.0,5.0,1,0,0,0,0,1,0,0,0.0
10afd722-d684-11e8-8187-022fee61b306,CRM系统,Y,1217.0,8.0,1,0,0,0,0,1,0,0,
cd7613fe-d683-11e8-8187-022fee61b306,品牌微信,Y,1519.0,-1.0,1,0,0,0,1,0,0,0,
74271ce3-d684-11e8-8187-022fee61b306,品牌微信,Y,1480.0,0.0,0,0,1,0,1,0,0,0,
b13b56bd-d683-11e8-8187-022fee61b306,CRM系统,Y,1343.0,3.0,1,0,0,0,0,1,0,0,
758653dd-d683-11e8-8187-022fee61b306,线下,Y,1586.0,-3.0,0,0,1,0,1,0,0,0,12.0
afc570d8-d683-11e8-8187-022fee61b306,品牌微信,Y,1586.0,-4.0,0,0,1,0,0,1,0,0,
7d2bbf38-d684-11e8-8187-022fee61b306,线下,Y,1262.0,6.0,0,0,1,0,1,0,0,0,0.0
5b625644-d684-11e8-8187-022fee61b306,线下,Y,1409.0,1.0,0,0,1,0,0,1,0,0,0.0
84038de7-d683-11e8-8187-022fee61b306,线下,Y,1566.0,-3.0,0,0,1,0,1,0,0,0,1.0
60fb6786-d684-11e8-8187-022fee61b306,线下,Y,1382.0,3.0,0,0,1,0,1,0,0,0,15.0
366dea62-d684-11e8-8187-022fee61b306,CRM系统,Y,1193.0,9.0,1,0,0,0,0,1,0,0,33.0
12424d38-d684-11e8-8187-022fee61b306,线下,Y,1380.0,2.0,0,0,1,0,0,1,0,0,
b27fd775-d684-11e8-8187-022fee61b306,品牌微信,Y,1323.0,4.0,0,0,1,0,1,0,0,0,0.0
01de0f8f-d684-11e8-8187-022fee61b306,线下,Y,1488.0,0.0,0,0,1,0,0,1,0,0,
73cb34ab-d683-11e8-8187-022fee61b306,线下,Y,1427.0,1.0,0,0,1,0,1,0,0,0,
ac86ebf2-d684-11e8-8187-022fee61b306,品牌微信,Y,1412.0,1.0,0,0,1,0,1,0,0,0,
82c8400e-d683-11e8-8187-022fee61b306,线下,Y,1441.0,0.0,0,0,1,0,1,0,0,0,
b2eeaf2a-d684-11e8-8187-022fee61b306,品牌微信,Y,1525.0,-2.0,0,0,1,0,1,0,0,0,
0e50384f-d684-11e8-8187-022fee61b306,线下,Y,1404.0,1.0,0,0,1,0,1,0,0,0,
c76e1834-d683-11e8-8187-022fee61b306,CRM系统,Y,1307.0,5.0,1,0,0,0,0,1,0,0,
bd2e0073-d683-11e8-8187-022fee61b306,线下,Y,1262.0,10.0,0,0,1,0,0,1,0,0,136.0
5157d792-d684-11e8-8187-022fee61b306,CRM系统,Y,1157.0,10.0,1,0,0,0,0,1,0,0,18.0
3d64d0a8-d684-11e8-8187-022fee61b306,品牌微信,Y,1222.0,12.0,1,0,0,0,0,1,0,0,138.0
9316e08f-d683-11e8-8187-022fee61b306,线下,Y,1514.0,-1.0,0,0,1,0,1,0,0,0,
d6969677-d683-11e8-8187-022fee61b306,线下,Y,1125.0,-10.0,0,0,1,0,0,1,0,0,324.0
d0209306-d684-11e8-8187-022fee61b306,线下,Y,1341.0,4.0,0,0,1,0,0,1,0,0,0.0
87db57c0-d683-11e8-8187-022fee61b306,线下,Y,1401.0,1.0,0,0,1,0,1,0,0,0,
c011e057-d684-11e8-8187-022fee61b306,CRM系统,Y,1235.0,7.0,1,0,0,0,0,1,0,0,
cdebc9b8-d684-11e8-8187-022fee61b306,线下,Y,1305.0,5.0,0,0,1,0,0,1,0,0,
e8bd0714-d683-11e8-8187-022fee61b306,线下,Y,1172.0,9.0,0,0,1,0,0,1,0,0,
e90fca81-d683-11e8-8187-022fee61b306,CRM系统,Y,364.0,36.0,1,0,0,0,1,0,0,0,
69028477-d684-11e8-8187-022fee61b306,品牌微信,Y,1090.0,12.0,1,0,0,0,0,1,0,0,
9a3c4d57-d683-11e8-8187-022fee61b306,CRM系统,Y,1410.0,1.0,1,0,0,0,1,0,0,0,0.0
7784fab7-d683-11e8-8187-022fee61b306,CRM系统,Y,1018.0,25.0,1,0,0,0,0,0,1,0,347.0
1dea52e0-d684-11e8-8187-022fee61b306,线下,Y,1219.0,7.0,0,0,1,0,0,1,0,0,
ea22b81d-d683-11e8-8187-022fee61b306,线下,Y,1221.0,7.0,0,0,1,0,0,1,0,0,
1de0f081-d684-11e8-8187-022fee61b306,品牌微信,Y,1450.0,9.0,1,0,0,0,1,0,0,0,292.0
546223ef-d684-11e8-8187-022fee61b306,CRM系统,Y,1215.0,8.0,1,0,0,0,0,1,0,0,
41e35dcb-d684-11e8-8187-022fee61b306,线下,Y,1279.0,11.0,0,0,1,0,0,1,0,0,176.0
73cce5f0-d684-11e8-8187-022fee61b306,线下,Y,1156.0,11.0,0,0,1,0,0,1,0,0,59.0
24df9d44-d684-11e8-8187-022fee61b306,线下,Y,1197.0,8.0,0,0,1,0,0,1,0,0,0.0
8e70e88f-d684-11e8-8187-022fee61b306,线下,Y,1372.0,2.0,0,0,1,0,0,1,0,0,
1dd707a0-d684-11e8-8187-022fee61b306,CRM系统,Y,957.0,19.0,1,0,0,0,0,0,1,0,97.0
6d9a6e79-d683-11e8-8187-022fee61b306,品牌微信,Y,1114.0,20.0,0,0,1,0,0,1,0,0,276.0
afa132d5-d684-11e8-8187-022fee61b306,线下,Y,1290.0,5.0,0,0,1,0,0,1,0,0,
55d9bf0c-d684-11e8-8187-022fee61b306,CRM系统,Y,1384.0,2.0,0,0,1,0,1,0,0,0,7.0
50ca35b5-d684-11e8-8187-022fee61b306,品牌微信,Y,1527.0,1.0,0,1,0,1,0,0,0,0,111.0
47632c77-d684-11e8-8187-022fee61b306,线下,Y,1354.0,3.0,0,0,1,0,1,0,0,0,
3207bd7d-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1281.0,5.0,0,0,1,0,0,1,0,0,
593a3c7b-d684-11e8-8187-022fee61b306,线下,Y,1328.0,4.0,0,0,1,0,1,0,0,0,
b092ffd9-d683-11e8-8187-022fee61b306,CRM系统,Y,832.0,20.0,1,0,0,0,0,1,0,0,
96bc9701-d683-11e8-8187-022fee61b306,线下,Y,1437.0,0.0,0,0,1,0,1,0,0,0,
2d700d4a-d684-11e8-8187-022fee61b306,品牌微信,Y,1424.0,1.0,0,0,1,0,0,1,0,0,
01e2ffa1-d684-11e8-8187-022fee61b306,线下,Y,1264.0,6.0,0,0,1,0,0,1,0,0,
84d0999f-d684-11e8-8187-022fee61b306,品牌微信,Y,1280.0,5.0,0,0,1,0,0,1,0,0,
a57486de-d684-11e8-8187-022fee61b306,品牌微信,Y,1224.0,7.0,1,0,0,0,0,1,0,0,
8c126d99-d683-11e8-8187-022fee61b306,CRM系统,Y,864.0,21.0,1,0,0,0,0,0,1,0,63.0
87111c52-d684-11e8-8187-022fee61b306,品牌微信,Y,1360.0,3.0,0,1,0,1,0,0,0,0,0.0
a671cbc1-d683-11e8-8187-022fee61b306,CRM系统,Y,1318.0,4.0,1,0,0,0,1,0,0,0,0.0
9dc140bf-d683-11e8-8187-022fee61b306,CRM系统,Y,1475.0,0.0,1,0,0,0,1,0,0,0,
890a8c9f-d683-11e8-8187-022fee61b306,线下,Y,1597.0,-4.0,0,0,1,0,1,0,0,0,
5dc88e2b-d684-11e8-8187-022fee61b306,品牌微信,Y,1469.0,0.0,0,0,1,0,1,0,0,0,
ef993204-d683-11e8-8187-022fee61b306,线下,Y,1096.0,11.0,0,0,1,0,0,1,0,0,
562e8b1d-d684-11e8-8187-022fee61b306,线下,Y,1324.0,4.0,0,0,1,0,0,1,0,0,
cbcbcc95-d684-11e8-8187-022fee61b306,线下,Y,1143.0,10.0,0,0,1,0,0,1,0,0,
ae064305-d683-11e8-8187-022fee61b306,线下,Y,1227.0,7.0,0,0,1,0,0,1,0,0,
545c716f-d684-11e8-8187-022fee61b306,线下,Y,1341.0,6.0,0,0,1,0,1,0,0,0,77.0
1a594521-d684-11e8-8187-022fee61b306,CRM系统,Y,1095.0,12.0,1,0,0,0,0,1,0,0,
b54c6ad6-d683-11e8-8187-022fee61b306,线下,Y,1388.0,12.0,0,0,1,0,1,0,0,0,323.0
de5f225b-d683-11e8-8187-022fee61b306,CRM系统,Y,1133.0,10.0,1,0,0,0,0,1,0,0,
6efebee7-d683-11e8-8187-022fee61b306,CRM系统,Y,1111.0,-5.0,1,0,0,0,0,0,1,0,535.0
9f7c12b6-d683-11e8-8187-022fee61b306,CRM系统,Y,1399.0,10.0,1,0,0,0,1,0,0,0,262.0
04b723af-d684-11e8-8187-022fee61b306,线下,Y,1547.0,-2.0,0,0,1,0,1,0,0,0,0.0
5882979d-d684-11e8-8187-022fee61b306,CRM系统,Y,1064.0,13.0,1,0,0,0,0,1,0,0,
787d4fb5-d684-11e8-8187-022fee61b306,品牌微信,Y,1258.0,12.0,1,0,0,0,1,0,0,0,163.0
85e6def1-d684-11e8-8187-022fee61b306,线下,Y,1501.0,-1.0,0,0,1,0,0,1,0,0,
daa306f4-d683-11e8-8187-022fee61b306,CRM系统,Y,1459.0,0.0,1,0,0,0,1,0,0,0,
6a798691-d683-11e8-8187-022fee61b306,线下,Y,1274.0,24.0,0,0,1,0,1,0,0,0,548.0
b92e2c53-d683-11e8-8187-022fee61b306,线下,Y,1422.0,1.0,0,0,1,0,1,0,0,0,
cdaae26a-d684-11e8-8187-022fee61b306,CRM系统,Y,1453.0,0.0,1,0,0,0,1,0,0,0,
a1ea0850-d683-11e8-8187-022fee61b306,线下,Y,1532.0,-2.0,0,0,1,0,1,0,0,0,
4abffb88-d684-11e8-8187-022fee61b306,品牌微信,Y,1043.0,16.0,1,0,0,0,0,0,1,0,90.0
72b1b197-d684-11e8-8187-022fee61b306,CRM系统,Y,1677.0,-7.0,0,1,0,1,0,0,0,0,0.0
d4fb7064-d683-11e8-8187-022fee61b306,CRM系统,Y,1231.0,7.0,1,0,0,0,1,0,0,0,
8cc6dc47-d684-11e8-8187-022fee61b306,美囤,Y,1190.0,9.0,0,0,1,0,0,1,0,0,5.0
9676ea55-d683-11e8-8187-022fee61b306,线下,Y,1357.0,3.0,0,0,1,0,1,0,0,0,
a9eedbb5-d684-11e8-8187-022fee61b306,线下,Y,1351.0,3.0,0,0,1,0,0,1,0,0,
80e3c074-d683-11e8-8187-022fee61b306,线下,Y,1433.0,0.0,0,0,1,0,1,0,0,0,
dcafc36f-d683-11e8-8187-022fee61b306,CRM系统,Y,1548.0,-2.0,1,0,0,0,1,0,0,0,
36df8af8-d684-11e8-8187-022fee61b306,线下,Y,1298.0,5.0,0,0,1,0,1,0,0,0,
c9f540d8-d683-11e8-8187-022fee61b306,线下,Y,1274.0,8.0,0,0,1,0,0,1,0,0,62.0
1c598790-d684-11e8-8187-022fee61b306,线下,Y,1162.0,9.0,0,0,1,0,0,1,0,0,
7a8dd104-d683-11e8-8187-022fee61b306,线下,Y,1521.0,-1.0,0,0,1,0,1,0,0,0,
d8d9d0ad-d683-11e8-8187-022fee61b306,CRM系统,Y,1401.0,12.0,1,0,0,0,1,0,0,0,307.0
7b013435-d683-11e8-8187-022fee61b306,线下,Y,1402.0,1.0,0,0,1,0,0,1,0,0,
9920a59f-d683-11e8-8187-022fee61b306,品牌微信,Y,1271.0,6.0,0,0,1,0,1,0,0,0,
e187355f-d684-11e8-8187-022fee61b306,品牌微信,Y,1135.0,10.0,0,0,1,0,0,1,0,0,
79ba6389-d684-11e8-8187-022fee61b306,CRM系统,Y,1431.0,0.0,1,0,0,0,1,0,0,0,
61706de2-d684-11e8-8187-022fee61b306,线下,Y,1510.0,-1.0,0,0,1,0,0,1,0,0,
a3cdd677-d683-11e8-8187-022fee61b306,线下,Y,1389.0,2.0,0,0,1,0,0,1,0,0,
c5155edf-d683-11e8-8187-022fee61b306,线下,Y,1402.0,1.0,0,0,1,0,0,1,0,0,
74cf303c-d683-11e8-8187-022fee61b306,线下,Y,1125.0,11.0,0,0,1,0,0,1,0,0,
3a47b6ba-d684-11e8-8187-022fee61b306,品牌微信,Y,1165.0,15.0,0,0,1,0,0,1,0,0,163.0
8dc16426-d683-11e8-8187-022fee61b306,线下,Y,730.0,23.0,0,0,1,0,0,0,1,0,
80a94c10-d683-11e8-8187-022fee61b306,线下,Y,1308.0,9.0,0,0,1,0,1,0,0,0,130.0
9957509e-d683-11e8-8187-022fee61b306,品牌微信,Y,1498.0,-1.0,0,0,1,0,1,0,0,0,
4d88ac5a-d684-11e8-8187-022fee61b306,线下,Y,1341.0,3.0,0,0,1,0,1,0,0,0,
3b2137ef-d684-11e8-8187-022fee61b306,线下,Y,1147.0,10.0,0,0,1,0,0,1,0,0,
01a49255-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1258.0,9.0,0,0,1,0,0,1,0,0,89.0
c4a90000-d683-11e8-8187-022fee61b306,CRM系统,Y,1368.0,3.0,1,0,0,0,1,0,0,0,
90c1cf57-d683-11e8-8187-022fee61b306,线下,Y,1375.0,2.0,0,0,1,0,1,0,0,0,
76363a24-d683-11e8-8187-022fee61b306,线下,Y,1430.0,14.0,0,0,1,0,1,0,0,0,399.0
932311e8-d683-11e8-8187-022fee61b306,线下,Y,1385.0,2.0,0,0,1,0,0,1,0,0,
08877dbc-d684-11e8-8187-022fee61b306,CRM系统,Y,1187.0,9.0,1,0,0,0,0,1,0,0,
7afc9b88-d683-11e8-8187-022fee61b306,线下,Y,1409.0,11.0,0,0,1,0,1,0,0,0,314.0
d497d4dc-d683-11e8-8187-022fee61b306,线下,Y,1555.0,8.0,0,0,1,0,1,0,0,0,358.0
26b315c9-d684-11e8-8187-022fee61b306,线下,Y,1193.0,8.0,0,0,1,0,0,1,0,0,0.0
907dcf8c-d684-11e8-8187-022fee61b306,线下,Y,1527.0,-2.0,0,0,1,0,0,1,0,0,0.0
c56e5fde-d683-11e8-8187-022fee61b306,CRM系统,Y,1108.0,12.0,1,0,0,0,0,1,0,0,41.0
c43b6c14-d683-11e8-8187-022fee61b306,CRM系统,Y,1579.0,3.0,1,0,0,0,1,0,0,0,237.0
1aa4723d-d684-11e8-8187-022fee61b306,品牌微信,Y,1185.0,9.0,1,0,0,0,0,1,0,0,0.0
a7e644df-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1181.0,9.0,0,0,1,0,0,1,0,0,
ae39d0b4-d683-11e8-8187-022fee61b306,CRM系统,Y,659.0,26.0,1,0,0,0,0,0,1,0,0.0
5dbbe36e-d684-11e8-8187-022fee61b306,线下,Y,1427.0,1.0,0,0,1,0,1,0,0,0,
0774da1c-d684-11e8-8187-022fee61b306,线下,Y,1395.0,2.0,0,0,1,0,0,1,0,0,
6edb078c-d683-11e8-8187-022fee61b306,线下,Y,1287.0,21.0,0,0,1,0,1,0,0,0,481.0
9ac084c0-d684-11e8-8187-022fee61b306,线下,Y,1256.0,6.0,0,0,1,0,0,1,0,0,
7a4f7843-d683-11e8-8187-022fee61b306,线下,Y,1365.0,3.0,0,0,1,0,1,0,0,0,
e9a0cca1-d683-11e8-8187-022fee61b306,CRM系统,Y,1297.0,5.0,1,0,0,0,1,0,0,0,
6233420f-d684-11e8-8187-022fee61b306,CRM系统,Y,1157.0,10.0,1,0,0,0,0,1,0,0,
b0d6fab2-d684-11e8-8187-022fee61b306,线下,Y,1316.0,4.0,0,0,1,0,0,1,0,0,1.0
c275c16d-d683-11e8-8187-022fee61b306,天猫旗舰店,Y,1158.0,9.0,0,0,1,0,0,1,0,0,2.0
a43f9b1e-d684-11e8-8187-022fee61b306,线下,Y,1354.0,3.0,0,0,1,0,1,0,0,0,
6ba8ded2-d683-11e8-8187-022fee61b306,京东商城,Y,1143.0,10.0,0,0,1,0,0,1,0,0,
a665eb61-d683-11e8-8187-022fee61b306,CRM系统,Y,1187.0,8.0,1,0,0,0,0,1,0,0,0.0
e0fa1c77-d683-11e8-8187-022fee61b306,线下,Y,1399.0,12.0,0,0,1,0,1,0,0,0,304.0
d2d1a086-d683-11e8-8187-022fee61b306,线下,Y,1263.0,8.0,0,0,1,0,0,1,0,0,54.0
689441f8-d683-11e8-8187-022fee61b306,线下,Y,1106.0,11.0,0,0,1,0,0,1,0,0,
8a9d2ef3-d684-11e8-8187-022fee61b306,线下,Y,1427.0,2.0,0,0,1,0,1,0,0,0,26.0
ad3204ed-d683-11e8-8187-022fee61b306,线下,Y,1586.0,12.0,0,0,1,0,1,0,0,0,496.0
55e02ee9-d684-11e8-8187-022fee61b306,品牌微信,Y,1618.0,-5.0,0,0,1,0,1,0,0,0,0.0
688e6532-d684-11e8-8187-022fee61b306,线下,Y,2551.0,13.0,0,0,1,0,0,1,0,0,48.0
75b71129-d683-11e8-8187-022fee61b306,线下,Y,1375.0,2.0,0,0,1,0,1,0,0,0,
c4550502-d684-11e8-8187-022fee61b306,品牌微信,Y,1623.0,-4.0,0,1,0,1,0,0,0,0,14.0
871b8a34-d683-11e8-8187-022fee61b306,线下,Y,1584.0,5.0,0,0,1,0,1,0,0,0,277.0
6b6746cb-d684-11e8-8187-022fee61b306,天猫旗舰店,Y,1122.0,11.0,0,0,1,0,0,1,0,0,
c95fb3cf-d683-11e8-8187-022fee61b306,线下,Y,1338.0,3.0,0,0,1,0,1,0,0,0,
ef688fbe-d683-11e8-8187-022fee61b306,CRM系统,Y,1259.0,8.0,1,0,0,0,0,1,0,0,50.0
ad38a7c2-d683-11e8-8187-022fee61b306,线下,Y,1399.0,1.0,0,0,1,0,0,1,0,0,
b95e8c50-d684-11e8-8187-022fee61b306,品牌微信,Y,1340.0,4.0,1,0,0,0,1,0,0,0,
ada33796-d683-11e8-8187-022fee61b306,品牌微信,Y,1174.0,9.0,0,0,1,0,0,1,0,0,
f4551750-d683-11e8-8187-022fee61b306,CRM系统,Y,668.0,28.0,1,0,0,0,0,0,1,0,81.0
f7474792-d683-11e8-8187-022fee61b306,CRM系统,Y,1127.0,-5.0,1,0,0,0,0,1,0,0,228.0
b6998570-d683-11e8-8187-022fee61b306,CRM系统,Y,1215.0,8.0,1,0,0,0,0,1,0,0,
b9f0a69f-d683-11e8-8187-022fee61b306,CRM系统,Y,1215.0,8.0,1,0,0,0,0,1,0,0,0.0
3abd4047-d684-11e8-8187-022fee61b306,线下,Y,1583.0,-3.0,0,0,1,0,1,0,0,0,
9557cbf3-d684-11e8-8187-022fee61b306,线下,Y,1233.0,7.0,0,0,1,0,0,1,0,0,3.0
8271ab5b-d683-11e8-8187-022fee61b306,线下,Y,1379.0,11.0,0,0,1,0,1,0,0,0,284.0
e0a943b0-d683-11e8-8187-022fee61b306,线下,Y,1379.0,3.0,0,0,1,0,1,0,0,0,12.0
cf289d45-d683-11e8-8187-022fee61b306,线下,Y,1216.0,9.0,0,0,1,0,0,1,0,0,54.0
cf905864-d683-11e8-8187-022fee61b306,品牌微信,Y,1257.0,6.0,0,0,1,0,0,1,0,0,
762ff1c8-d684-11e8-8187-022fee61b306,品牌微信,Y,1489.0,0.0,0,0,1,0,1,0,0,0,
8940234e-d683-11e8-8187-022fee61b306,线下,Y,1332.0,4.0,0,0,1,0,1,0,0,0,0.0
7099cda2-d683-11e8-8187-022fee61b306,线下,Y,1436.0,0.0,0,0,1,0,1,0,0,0,
bb41fb23-d683-11e8-8187-022fee61b306,CRM系统,Y,957.0,16.0,1,0,0,0,0,0,1,0,0.0
bae9a51e-d683-11e8-8187-022fee61b306,CRM系统,Y,957.0,23.0,1,0,0,0,0,0,1,0,205.0
f7c82ba9-d683-11e8-8187-022fee61b306,线下,Y,1641.0,-5.0,0,0,1,0,1,0,0,0,
443ff7b9-d684-11e8-8187-022fee61b306,线下,Y,1128.0,10.0,0,0,1,0,0,1,0,0,
109c85b3-d684-11e8-8187-022fee61b306,线下,Y,1396.0,3.0,0,0,1,0,1,0,0,0,34.0
0af00d21-d684-11e8-8187-022fee61b306,线下,Y,1239.0,10.0,0,0,1,0,0,1,0,0,89.0
485f7bce-d684-11e8-8187-022fee61b306,线下,Y,1349.0,3.0,0,0,1,0,1,0,0,0,9.0
bbbccfaa-d683-11e8-8187-022fee61b306,CRM系统,Y,1447.0,14.0,1,0,0,0,0,1,0,0,435.0
dccfeebc-d683-11e8-8187-022fee61b306,线下,Y,1574.0,-3.0,0,0,1,0,0,1,0,0,
96e401bc-d683-11e8-8187-022fee61b306,CRM系统,Y,1350.0,3.0,1,0,0,0,0,1,0,0,0.0
950b8a9e-d684-11e8-8187-022fee61b306,品牌微信,Y,1448.0,0.0,0,0,1,0,1,0,0,0,
a4c9a6c6-d683-11e8-8187-022fee61b306,线下,Y,1347.0,3.0,0,0,1,0,1,0,0,0,
9189a3fa-d683-11e8-8187-022fee61b306,线下,Y,1225.0,7.0,0,0,1,0,0,1,0,0,
e2d8ae52-d683-11e8-8187-022fee61b306,线下,Y,1429.0,1.0,0,0,1,0,1,0,0,0,
d001ffb3-d683-11e8-8187-022fee61b306,线下,Y,1147.0,10.0,0,0,1,0,0,1,0,0,4.0
199089fe-d684-11e8-8187-022fee61b306,线下,Y,1295.0,5.0,0,0,1,0,1,0,0,0,
dcf563fa-d683-11e8-8187-022fee61b306,线下,Y,1491.0,-1.0,0,0,1,0,1,0,0,0,
15482c8e-d684-11e8-8187-022fee61b306,CRM系统,Y,1429.0,11.0,1,0,0,0,1,0,0,0,333.0
f4fb6917-d683-11e8-8187-022fee61b306,品牌微信,Y,1269.0,6.0,0,0,1,0,0,1,0,0,
0f76d0c5-d684-11e8-8187-022fee61b306,CRM系统,Y,1279.0,6.0,1,0,0,0,1,0,0,0,
d7e5feca-d684-11e8-8187-022fee61b306,品牌微信,Y,1279.0,5.0,1,0,0,0,0,1,0,0,
6e2eef97-d683-11e8-8187-022fee61b306,CRM系统,Y,383.0,35.0,1,0,0,0,0,0,1,0,0.0
c82dcddf-d683-11e8-8187-022fee61b306,线下,Y,1209.0,8.0,0,0,1,0,0,1,0,0,
c73dde1e-d683-11e8-8187-022fee61b306,CRM系统,Y,1322.0,4.0,1,0,0,0,1,0,0,0,0.0
62426698-d684-11e8-8187-022fee61b306,线下,Y,1290.0,5.0,0,0,1,0,1,0,0,0,
be4df702-d683-11e8-8187-022fee61b306,线下,Y,1349.0,3.0,0,0,1,0,1,0,0,0,
77af033f-d684-11e8-8187-022fee61b306,品牌微信,Y,1593.0,-4.0,0,1,0,1,0,0,0,0,0.0
b97f7327-d683-11e8-8187-022fee61b306,CRM系统,Y,1455.0,11.0,1,0,0,0,1,0,0,0,355.0
dcf4ea14-d683-11e8-8187-022fee61b306,线下,Y,1157.0,9.0,0,0,1,0,0,1,0,0,
aacdd618-d683-11e8-8187-022fee61b306,线下,Y,1292.0,5.0,0,0,1,0,1,0,0,0,
0863ae44-d684-11e8-8187-022fee61b306,品牌微信,Y,1521.0,-1.0,0,0,1,0,1,0,0,0,0.0
4687190f-d684-11e8-8187-022fee61b306,品牌微信,Y,1334.0,7.0,0,1,0,1,0,0,0,0,107.0
4f4c635f-d684-11e8-8187-022fee61b306,线下,Y,1201.0,8.0,0,0,1,0,0,1,0,0,
a34d2cf3-d683-11e8-8187-022fee61b306,线下,Y,1384.0,2.0,0,0,1,0,1,0,0,0,
f049b092-d683-11e8-8187-022fee61b306,线下,Y,1211.0,8.0,0,0,1,0,0,1,0,0,
0b2509ff-d684-11e8-8187-022fee61b306,品牌微信,Y,1174.0,9.0,1,0,0,0,0,1,0,0,0.0
d8842cc9-d683-11e8-8187-022fee61b306,品牌微信,Y,1277.0,6.0,0,0,1,0,1,0,0,0,0.0
e1a3a2e5-d683-11e8-8187-022fee61b306,线下,Y,1402.0,1.0,0,0,1,0,1,0,0,0,
ab43fb1a-d683-11e8-8187-022fee61b306,线下,Y,1177.0,11.0,0,0,1,0,0,1,0,0,80.0
993ae31b-d684-11e8-8187-022fee61b306,线下,Y,1127.0,10.0,0,0,1,0,0,1,0,0,
3ee09fba-d684-11e8-8187-022fee61b306,线下,Y,1115.0,11.0,0,0,1,0,0,1,0,0,16.0
cb861346-d683-11e8-8187-022fee61b306,线下,Y,1231.0,22.0,0,0,1,0,0,1,0,0,460.0
376c10fb-d684-11e8-8187-022fee61b306,品牌微信,Y,1198.0,8.0,0,0,1,0,0,1,0,0,0.0
c48549be-d683-11e8-8187-022fee61b306,线下,Y,1343.0,10.0,0,0,1,0,1,0,0,0,199.0
676e40d8-d684-11e8-8187-022fee61b306,线下,Y,1425.0,1.0,0,0,1,0,1,0,0,0,4.0
223c87d3-d684-11e8-8187-022fee61b306,线下,Y,1139.0,-1.0,0,0,1,0,0,1,0,0,
c0aed60a-d684-11e8-8187-022fee61b306,品牌微信,Y,1460.0,0.0,1,0,0,0,0,1,0,0,
6f7def05-d683-11e8-8187-022fee61b306,线下,Y,1410.0,1.0,0,0,1,0,1,0,0,0,
7920e7e5-d683-11e8-8187-022fee61b306,线下,Y,1123.0,-23.0,0,0,1,0,0,1,0,0,
c86d9f0d-d683-11e8-8187-022fee61b306,CRM系统,Y,1381.0,2.0,1,0,0,0,1,0,0,0,
3a6abfcb-d684-11e8-8187-022fee61b306,品牌微信,Y,1130.0,10.0,1,0,0,0,0,1,0,0,
b934b496-d684-11e8-8187-022fee61b306,品牌微信,Y,1352.0,3.0,1,0,0,0,0,1,0,0,
7d4efa79-d683-11e8-8187-022fee61b306,线下,Y,1414.0,1.0,0,0,1,0,0,1,0,0,
6f025278-d683-11e8-8187-022fee61b306,线下,Y,1355.0,12.0,0,0,1,0,0,1,0,0,275.0
05f79c8c-d684-11e8-8187-022fee61b306,品牌微信,Y,1290.0,5.0,0,0,1,0,1,0,0,0,7.0
f75520e6-d683-11e8-8187-022fee61b306,线下,Y,1180.0,9.0,0,0,1,0,0,1,0,0,
f7d52f2f-d683-11e8-8187-022fee61b306,线下,Y,1316.0,4.0,0,0,1,0,1,0,0,0,
289a205e-d684-11e8-8187-022fee61b306,品牌微信,Y,1235.0,7.0,0,0,1,0,0,1,0,0,
c389b577-d684-11e8-8187-022fee61b306,线下,Y,1434.0,1.0,0,0,1,0,0,1,0,0,15.0
ae9d3dfc-d684-11e8-8187-022fee61b306,品牌微信,Y,1363.0,5.0,1,0,0,0,0,1,0,0,64.0
6dc301d8-d684-11e8-8187-022fee61b306,CRM系统,Y,1215.0,8.0,1,0,0,0,0,1,0,0,
7929902c-d683-11e8-8187-022fee61b306,京东商城,Y,1221.0,7.0,0,0,1,0,0,1,0,0,
9f806183-d684-11e8-8187-022fee61b306,线下,Y,1469.0,0.0,0,0,1,0,0,1,0,0,
71fc48fc-d683-11e8-8187-022fee61b306,线下,Y,1168.0,9.0,0,0,1,0,0,1,0,0,
